_id,kase,diss_matches,diss_match,case_name,docket_number,decision_date,case_citation,dissent_citation,part_of_opinion,judge,judge_cited,blurb,full_opinion,case_disposition,precedent_alteration
5d0955c21ed0f7d3218797fc,5928574,7,3117,Roper v. Simmons,No. 03-633,2005-03-01,543 U.S. 551,458 U.S. 782,dissent,OCONNOR,CONNOR,"Let me begin by making clear that I agree with much of the Court’s description of the general principles that guide our Eighth Amendment jurisprudence. The Amendment bars not only punishments that are inherently “‘barbaric,’” but also those that are “ ‘excessive’ in relation to the crime committed.” Coker v. Georgia, 433 U. S. 584, 592 (1977) (plurality opinion). A sanction is therefore beyond the State’s authority to inflict if it makes “no measurable contribution”- to acceptable penal goals or is “grossly out of proportion to the severity of the crime.” Ibid. The basic “precept of justice that punishment for crime should be . . . proportioned to [the] offense,” Weems v. United States, 217 U. S. 349, 367 (1910), applies with special force to the death penalty. In capital cases, the Constitution demands that the punishment be tailored both to the nature of the crime itself and to the defendant’s “personal responsibility and moral guilt.” Enmund v. Florida, 458 U. S. 782, 801 (1982); see also id., at 825 (O’Connor, J., dissenting); Tison v. Arizona, 481 U. S. 137, 149 (1987); Eddings v. Oklahoma, 455 U. S. 104, 111-112 (1982).",https://api.case.law/v1/cases/5928574/?full_case=true&format=html,affirmed (includes modified),precedent altered 
5d0955c21ed0f7d3218797fd,5928574,7,23033,Roper v. Simmons,No. 03-633,2005-03-01,543 U.S. 551,509 U.S. 350,dissent,OCONNOR,CONNOR,"It is beyond cavil that juveniles as a class are generally less mature, less responsible, and less fully formed than adults, and that these differences bear on juveniles’ comparative moral culpability. See, e. g., Johnson v. Texas, 509 U. S. 350, 367 (1993) (“There is no dispute that a defendant’s youth is a relevant mitigating circumstance”); id., at 376 (O’Connor, J., dissenting) (“[TJhe vicissitudes of youth bear directly on the young offender’s culpability and responsibility for the crime”); Eddings, 455 U. S., at 115-116 (“Our history is replete with laws and judicial recognition that minors, especially in their earlier years, generally are less mature and responsible than adults”). But even accepting this premise, the Court’s proportionality argument fails to support its categorical rule.",https://api.case.law/v1/cases/5928574/?full_case=true&format=html,affirmed (includes modified),precedent altered 
5d0955c21ed0f7d3218797fe,5928574,9,14663,Roper v. Simmons,No. 03-633,2005-03-01,543 U.S. 551,408 U.S. 238,dissent,SCALIA,BURGER,"The reason for insistence on legislative primacy is obvious and fundamental: “ ‘[I]n a democratic society legislatures, not courts, are constituted to respond to the will and consequently the moral values of the peopled ” Gregg v. Georgia, 428 U. S. 153, 175-176 (1976) (joint opinion of Stewart, Powell, and Stevens, JJ.) (quoting Furman v. Georgia, 408 U. S. 238, 383 (1972) (Burger, C. J., dissenting)). For a similar reason we have, in our determination of society’s moral standards, consulted the practices of sentencing juries: Juries “ ‘maintain a link between contemporary community values and the penal system’ ” that this Court cannot claim for itself. Gregg, supra, at 181 (quoting Witherspoon v. Illinois, 391 U. S. 510, 519, n. 15 (1968)).",https://api.case.law/v1/cases/5928574/?full_case=true&format=html,affirmed (includes modified),precedent altered 
5d0955c21ed0f7d3218797ff,5928574,9,30429,Roper v. Simmons,No. 03-633,2005-03-01,543 U.S. 551,403 U.S. 388,dissent,SCALIA,BURGER,"More fundamentally, however, the basic premise of the Court’s argument — that American law should conform to the laws of the rest of the world — ought to be rejected out of hand. In fact the Court itself does not believe it. In many significant respects the laws of most other countries differ from our law — including not only such explicit provisions of our Constitution as the right to jury trial and grand jury indictment, but even many interpretations of the Constitution prescribed by this Court itself. The Court-pronounced exclusionary rule, for example, is distinctively American. When we adopted that rule in Mapp v. Ohio, 367 U. S. 643, 655 (1961), it was “unique to American jurisprudence.” Bivens v. Six Unknown Fed. Narcotics Agents, 403 U. S. 388, 415 (1971) (Burger, C. J., dissenting). Since then a categorical exclusionary rule has been “universally rejected” by other countries, including those with rules prohibiting illegal searches and police misconduct, despite the fact that none of these countries “appears to have any alternative form of discipline for police that is effective in preventing search violations.” Bradley, Mapp Goes Abroad, 52 Case W. Res. L. Rev. 375, 399-400 (2001). England, for example, rarely excludes evidence found during an illegal search or seizure and has only recently begun excluding evidence from illegally obtained confessions. See C. Slobogin, Criminal Procedure: Regulation of Police Investigation 550 (3d ed. 2002). Canada rarely excludes evidence and will only do so if admission will “bring the administration of justice into disrepute.” Id., at 550-551 (internal quotation marks omitted). The European Court of Human Rights has held that introduction of illegally seized evidence does not violate the “fair trial” requirement in Article 6, § 1, of the European Convention on Human Rights. See Slobogin, supra, at 551; Bradley, supra, at 377-378.",https://api.case.law/v1/cases/5928574/?full_case=true&format=html,affirmed (includes modified),precedent altered 
5d0955c21ed0f7d321879800,5928609,9,12962,J. D. B. v. North Carolina,No. 09-11121,2011-06-16,564 U.S. 261,509 U.S. 350,majority,SOTOMAYOR,BREYER,"A child’s age is far “more than a chronological fact.” Eddings v. Oklahoma, 455 U. S. 104, 115 (1982); accord, Gall v. United States, 552 U. S. 38, 58 (2007); Roper v. Simmons, 543 U. S. 551, 569 (2005); Johnson v. Texas, 509 U. S. 350, 367 (1993). It is a fact that “generates commonsense conclusions about behavior and perception.” Alvarado, 541 U. S., at 674 (Breyer, J., dissenting). Such conclusions apply broadly to children as a class. And, they are self-evident to anyone who was a child once himself, including any police officer or judge.",https://api.case.law/v1/cases/5928609/?full_case=true&format=html,reversed and remanded,no determinable alteration of precedent
5d0955c21ed0f7d321879801,5928609,7,6570,J. D. B. v. North Carolina,No. 09-11121,2011-06-16,564 U.S. 261,384 U.S. 436,dissent,ALITO,HARLAN,"All manner of individualized, personal characteristics were relevant in this voluntariness inquiry. Among the most frequently mentioned factors were the defendant’s education, physical condition, intelligence, and mental health. Withrow v. Williams, 507 U. S. 680, 693 (1993); see Clewis v. Texas, 386 U. S. 707, 712 (1967) (“only a fifth-grade education”); Greenwald v. Wisconsin, 390 U. S. 519, 520-521 (1968) (per curiam) (had not taken blood-pressure medication); Payne v. Arkansas, 356 U. S. 560, 562, n. 4, 567 (1958) (“mentally dull” and “‘slow to learn’”); Fikes v. Alabama, 352 U. S. 191, 193, 196, 198 (1957) (“low mentality, if not mentally ill”). The suspect’s age also received prominent attention in several cases, e. g., Gallegos v. Colorado, 370 U. S. 49, 54 (1962), especially when the suspect was a “mere child,” Haley v. Ohio, 332 U. S. 596, 599 (1948) (plurality opinion). The weight assigned to any one consideration varied from case to case. But all of these factors, along with anything else that might have affeeted the ""individual’s . . . capacity for effective choice,” were relevant in determining whether the confession was coerced or compelled. See Miranda v. Arizona, 384 U. S. 436, 506-507 (1966) (Harlan, J., dissenting).",https://api.case.law/v1/cases/5928609/?full_case=true&format=html,reversed and remanded,no determinable alteration of precedent
5d0955c21ed0f7d321879802,5928609,7,12958,J. D. B. v. North Carolina,No. 09-11121,2011-06-16,564 U.S. 261,486 U.S. 675,dissent,ALITO,KENNEDY,"In light of this established practice, there is no denying that, by incorporating age into its analysis, the Court is embarking on a new expansion of the established custody standard. And since Miranda is this Court’s rule, “not a constitutional command,” it is up to the Court “to justify its expansion.” Cf. Arizona v. Roberson, 486 U. S. 675, 688 (1988) (Kennedy, J., dissenting). This the Court fails to do.",https://api.case.law/v1/cases/5928609/?full_case=true&format=html,reversed and remanded,no determinable alteration of precedent
5d0955c21ed0f7d321879803,5928609,7,16416,J. D. B. v. North Carolina,No. 09-11121,2011-06-16,564 U.S. 261,394 U.S. 324,dissent,ALITO,HARLAN,"Indeed, it has always been the case under Miranda that the unusually meek or compliant are subject to the same fixed rules, including the same custody requirement, as those who are unusually resistant to police pressure. Berkemer, 468 U. S., at 442, and n. 35 (“only relevant inquiry is how a reasonable man in the suspect’s position would have understood his situation”). Miranda’s, rigid standards are both overinclusive and underinelusive. They are overinclusive to the extent that they provide a windfall to the most hardened and savvy of suspects, who often have no need for Miranda’s protections. Compare Miranda, supra, at 471-472 (“[N]o amount of circumstantial evidence that the person may have been aware of” his rights can overcome Miranda’s requirements), with Orozco v. Texas, 394 U. S. 324, 329 (1969) (White, J., dissenting) (“Where the defendant himself [w]as a lawyer, policeman, professional criminal, or otherwise has become aware of what his right to silence is, it is sheer fancy to assert that his answer to every question asked him is compelled unless he is advised of those rights with which he is already intimately familiar”). And Miranda’s requirements are underinelusive to the extent that they fail to account for “frailties,” “idiosyncrasies,” and other individualized considerations that might cause a person to bend more easily during a confrontation with the police. Alvarado, 541 U. S., at 662 (internal quotation marks omitted). Members of this Court have seen this rigidity as a major weakness in Miranda’s “code of rules for confessions.” See 384 U. S., at 504 (Harlan, J., dissenting); Fare, 439 U. S., at 1314 (Rehnquist, J., in chambers) (“[T]he rigidity of [Miranda’s] prophylactic rules was a principal weakness in the view of dissenters and critics outside the Court”). But if it is, then the weakness is an inescapable consequence of the Miranda Court’s decision to supplement the more holistic voluntariness requirement with a one-size-fits-all prophylactic rule.",https://api.case.law/v1/cases/5928609/?full_case=true&format=html,reversed and remanded,no determinable alteration of precedent
5d0955c21ed0f7d321879804,5928609,7,17199,J. D. B. v. North Carolina,No. 09-11121,2011-06-16,564 U.S. 261,394 U.S. 324,dissent,ALITO,HARLAN,"Indeed, it has always been the case under Miranda that the unusually meek or compliant are subject to the same fixed rules, including the same custody requirement, as those who are unusually resistant to police pressure. Berkemer, 468 U. S., at 442, and n. 35 (“only relevant inquiry is how a reasonable man in the suspect’s position would have understood his situation”). Miranda’s, rigid standards are both overinclusive and underinelusive. They are overinclusive to the extent that they provide a windfall to the most hardened and savvy of suspects, who often have no need for Miranda’s protections. Compare Miranda, supra, at 471-472 (“[N]o amount of circumstantial evidence that the person may have been aware of” his rights can overcome Miranda’s requirements), with Orozco v. Texas, 394 U. S. 324, 329 (1969) (White, J., dissenting) (“Where the defendant himself [w]as a lawyer, policeman, professional criminal, or otherwise has become aware of what his right to silence is, it is sheer fancy to assert that his answer to every question asked him is compelled unless he is advised of those rights with which he is already intimately familiar”). And Miranda’s requirements are underinelusive to the extent that they fail to account for “frailties,” “idiosyncrasies,” and other individualized considerations that might cause a person to bend more easily during a confrontation with the police. Alvarado, 541 U. S., at 662 (internal quotation marks omitted). Members of this Court have seen this rigidity as a major weakness in Miranda’s “code of rules for confessions.” See 384 U. S., at 504 (Harlan, J., dissenting); Fare, 439 U. S., at 1314 (Rehnquist, J., in chambers) (“[T]he rigidity of [Miranda’s] prophylactic rules was a principal weakness in the view of dissenters and critics outside the Court”). But if it is, then the weakness is an inescapable consequence of the Miranda Court’s decision to supplement the more holistic voluntariness requirement with a one-size-fits-all prophylactic rule.",https://api.case.law/v1/cases/5928609/?full_case=true&format=html,reversed and remanded,no determinable alteration of precedent
5d0955c21ed0f7d321879805,5928609,7,17357,J. D. B. v. North Carolina,No. 09-11121,2011-06-16,564 U.S. 261,394 U.S. 324,dissent,ALITO,HARLAN,"Indeed, it has always been the case under Miranda that the unusually meek or compliant are subject to the same fixed rules, including the same custody requirement, as those who are unusually resistant to police pressure. Berkemer, 468 U. S., at 442, and n. 35 (“only relevant inquiry is how a reasonable man in the suspect’s position would have understood his situation”). Miranda’s, rigid standards are both overinclusive and underinelusive. They are overinclusive to the extent that they provide a windfall to the most hardened and savvy of suspects, who often have no need for Miranda’s protections. Compare Miranda, supra, at 471-472 (“[N]o amount of circumstantial evidence that the person may have been aware of” his rights can overcome Miranda’s requirements), with Orozco v. Texas, 394 U. S. 324, 329 (1969) (White, J., dissenting) (“Where the defendant himself [w]as a lawyer, policeman, professional criminal, or otherwise has become aware of what his right to silence is, it is sheer fancy to assert that his answer to every question asked him is compelled unless he is advised of those rights with which he is already intimately familiar”). And Miranda’s requirements are underinelusive to the extent that they fail to account for “frailties,” “idiosyncrasies,” and other individualized considerations that might cause a person to bend more easily during a confrontation with the police. Alvarado, 541 U. S., at 662 (internal quotation marks omitted). Members of this Court have seen this rigidity as a major weakness in Miranda’s “code of rules for confessions.” See 384 U. S., at 504 (Harlan, J., dissenting); Fare, 439 U. S., at 1314 (Rehnquist, J., in chambers) (“[T]he rigidity of [Miranda’s] prophylactic rules was a principal weakness in the view of dissenters and critics outside the Court”). But if it is, then the weakness is an inescapable consequence of the Miranda Court’s decision to supplement the more holistic voluntariness requirement with a one-size-fits-all prophylactic rule.",https://api.case.law/v1/cases/5928609/?full_case=true&format=html,reversed and remanded,no determinable alteration of precedent
5d0955c21ed0f7d321879806,5929040,18,49268,Michigan v. Bryant,No. 09-150,2011-02-28,562 U.S. 344,554 U.S. 353,majority,SOTOMAYOR,GINSBURG,"1 The Supreme Court of Michigan held that the question whether the victim’s statements would have been admissible as “dying declarations” was not properly before it because at the preliminary examination, the prosecution, after first invoking both the dying declaration and excited utterance hearsay exceptions, established the factual foundation only for admission of the statements as excited utterances. The trial court ruled that the statements were admissible as excited utterances and did not address their admissibility as dying declarations. 483 Mich., at 153-154, 768 N. W. 2d, at 76-77. This occurred prior to our 2004 decision in Crawford v. Washington, 541 U. S. 36, where we first suggested that dying declarations, even if testimonial, might be admissible as a historical exception to the Confrontation Clause. Id., at 56, n. 6; see also Giles v. California, 554 U. S. 353, 358-359 (2008). We noted in Crawford that we “need not decide in this case whether the Sixth Amendment incorporates an exception for testimonial dying declarations.” 541 U. S., at 56, n. 6. Because of the State’s failure to preserve its argument with regard to dying declarations, we similarly need not decide that question here. See also post, p. 395 (Ginsburg, J., dissenting).",https://api.case.law/v1/cases/5929040/?full_case=true&format=html,vacated and remanded,no determinable alteration of precedent
5d0955c21ed0f7d321879807,5929040,18,51942,Michigan v. Bryant,No. 09-150,2011-02-28,562 U.S. 344,547 U.S. 813,majority,SOTOMAYOR,SCALIA,"5 See Davis v. Washington, 547 U. S. 813, 823-824 (2006) (explaining the question before the Court as “whether the Confrontation Clause applies only to testimonial hearsay” and answering in the affirmative because “[a] limitation so clearly reflected in the text of the constitutional provision must fairly be said to mark out not merely its ‘core,’ but its perimeter”). See also post, at 380-381 (Scalia, J., dissenting).",https://api.case.law/v1/cases/5929040/?full_case=true&format=html,vacated and remanded,no determinable alteration of precedent
5d0955c21ed0f7d321879808,5929040,3,28584,Michigan v. Bryant,No. 09-150,2011-02-28,562 U.S. 344,542 U.S. 507,dissent,SCALIA,SCALIA,"In any case, we did not disavow multifactor balancing for reliability in Crawford out of a preference for rules over standards. We did so because it “d[id] violence to” the Framers’ design. Id., at 68. It was judges’ open-ended determination of what was reliable that violated the trial rights of Englishmen in the political trials of the 16th and 17th centuries. See, e. g., Throckmorton’s Case, 1 How. St. Tr. 869, 875-876 (1554); Raleigh’s Case, 2 How. St. Tr., at 15-16, 24. The Framers placed the Confrontation Clause in the Bill of Rights to ensure that those abuses (and the abuses by the Admiralty courts in colonial America) would not be repeated in this country. Not even the least dangerous branch can be trusted to assess the reliability of uncross-examined testimony in politically charged trials or trials implicating threats to national security. See Crawford, supra, at 67-68; cf. Hamdi v. Rumsfeld, 542 U. S. 507, 576-578 (2004) (Scalia, J., dissenting).",https://api.case.law/v1/cases/5929040/?full_case=true&format=html,vacated and remanded,no determinable alteration of precedent
5d0955c21ed0f7d321879809,5930529,9,27174,"Wal-Mart Stores, Inc. v. Dukes",No. 10-277,2011-06-20,564 U.S. 338,431 U.S. 324,majority,SCALIA,IKUTA,"Respondents’ anecdotal evidence suffers from the same defects, and in addition is too weak to raise any inference that all the individual, discretionary personnel decisions are discriminatory. In Teamsters v. United States, 431 U. S. 324 (1977), in addition to substantial statistical evidence of companywide discrimination, the Government (as plaintiff) produced about 40 specific accounts of racial discrimination from particular individuals. See id., at 338. That number was significant because the company involved had only 6,472 employees, of whom 571 were minorities, id., at 337, and the class itself consisted of around 334 persons, United States v. T. I. M. E.-D. C., Inc., 517 F. 2d 299, 308 (CA5 1975), overruled on other grounds, Teamsters, supra. The 40 anecdotes thus represented roughly one account for every eight members of the class. Moreover, the Court of Appeals noted that the anecdotes came from individuals “spread throughout” the company who “for the most part” worked at the company’s operational centers that employed the largest numbers of the class members. 517 F. 2d, at 315, and n. 30. Here, by contrast, respondents filed some 120 affidavits reporting experiences of discrimination — about 1 for every 12,500 class members — relating to only some 235 out of Wal-Mart’s 3,400 stores. 603 F. 3d, at 634 (Ikuta, J., dissenting). More than half of these reports are concentrated in only 6 States (Alabama, California, Florida, Missouri, Texas, and Wisconsin); half of all States have only one or two anecdotes; and 14 States have no anecdotes about Wal-Mart’s operations at all. Id., at 634-635, and n. 10. Even if every single one of these accounts is true, that would not demonstrate that the entire company “operated] under a general policy of discrimination,” Falcon, 457 U. S., at 159, n. 15, which is what respondents must show to certify a companywide class.",https://api.case.law/v1/cases/5930529/?full_case=true&format=html,reversed,no determinable alteration of precedent
5d0955c21ed0f7d32187980a,5930529,3,4960,"Wal-Mart Stores, Inc. v. Dukes",No. 10-277,2011-06-20,564 U.S. 338,550 U.S. 618,concurring-in-part-and-dissenting-in-part,GINSBURG,GINSBURG,"Women fill 70 percent of the hourly jobs in the retailer’s stores but make up only “33 percent of management employees.” 222 F. R. D., at 146. “[T]he higher one looks in the organization the lower the percentage of women.” Id., at 155. The plaintiffs’ “largely uncontested descriptive statistics” also show that women working in the company’s stores “are paid less than men in every region” and “that the salary gap widens over time even for men and women hired into the same jobs at the same time.” Ibid.] cf. Ledbetter v. Goodyear Tire & Rubber Co., 550 U. S. 618, 643 (2007) (Ginsburg, J., dissenting).",https://api.case.law/v1/cases/5930529/?full_case=true&format=html,reversed,no determinable alteration of precedent
5d0955c21ed0f7d32187980b,5933721,1,18923,Microsoft Corp. v. i4i Ltd. Partnership,No. 10-290,2011-06-09,564 U.S. 91,556 U.S. 303,majority,SOTOMAYOR,ALITO,"But the canon against superfluity assists only where a competing interpretation gives effect “ 'to every clause and word of a statute.’” Duncan v. Walker, 533 U. S. 167, 174 (2001) (quoting United States v. Menasche, 348 U. S. 528, 538-539 (1955)); see Bruesewitz v. Wyeth LLC, 562 U. S. 223, 236 (2011). Here, no interpretation of § 282 — including the two alternatives advanced by Microsoft — avoids excess language. That is, if the presumption only “allocates the burden of production,” Brief for Petitioner 21, or if it instead “shift[s] both the burden of production and the burden of persuasion,” id., at 22 (emphasis deleted), then it would be unnecessary in light of § 282’s statement that the challenger bears the “burden of establishing invalidity.” See 21B Fed. Practice §5122, at 401 (“[T]he same party who has the burden of persuasion also starts out with the burden of producing evidence”). “There are times when Congress enacts provisions that are superfluous,” Corley v. United States, 556 U. S. 303, 325 (2009) (Alito, J., dissenting), and the kind of excess language that Microsoft identifies in §282 is hardly unusual in comparison to other statutes that set forth a presumption, a burden of persuasion, and a standard of proof. Cf., e. g., 28 U. S. C. § 2254(e)(1).",https://api.case.law/v1/cases/5933721/?full_case=true&format=html,affirmed (includes modified),no determinable alteration of precedent
5d0955c21ed0f7d32187980c,5934407,1,3290,Rice v. Collins,No. 04-52,2006-01-18,546 U.S. 333,380 U.S. 202,concurrence,BREYER,GOLDBERG,"The upshot is an unresolvable tension between, on the one hand, what Blackstone called an inherently “‘arbitrary and capricious’” peremptory challenge system, Miller-El, supra, at 272 (Breyer, J., concurring) (quoting 4 W. Blackstone, Commentaries on the Laws of England 346 (1769)), and, on the other hand, the Constitution’s nondiscrimination command. Given this constitutional tension, we may have to choose. Miller-El, supra, at 273 (Breyer, J., concurring); Swain v. Alabama, 380 U. S. 202, 244 (1965) (Goldberg, J., dissenting) (“Were it necessary to make an absolute choice between the right of a defendant to have a jury chosen in conformity with the requirements of the Fourteenth Amendment and the right to challenge peremptorily, the Constitution compels a choice of the former”); Batson, supra, at 107 (Marshall, J., concurring) (same).",https://api.case.law/v1/cases/5934407/?full_case=true&format=html,reversed and remanded,no determinable alteration of precedent
5d0955c21ed0f7d32187980d,5939592,8,11687,Camreta v. Greene ex rel. S. G.,No. 09-1454,2011-05-26,563 U.S. 692,541 U.S. 1019,majority,KAGAN,SCALIA,"Article III aside, an important question of judicial policy remains. As a matter of practice and prudence, we have generally declined to consider cases at the request of a prevailing party, even when the Constitution allowed us to do so. See, e. g., Gunn v. University Comm. to End War in Viet Nam, 399 U. S. 383, 390, n. 5 (1970); New York Telephone Co. v. Maltbie, 291 U. S. 645, 646 (1934) (per curiam); see also Bunting v. Mellen, 541 U. S. 1019, 1023 (2004) (Scalia, J., dissenting from denial of certiorari) (“[0]ur practice reflects a ‘settled refusal’ to entertain an appeal by a party on an issue as to which he prevailed” (quoting Stern & Gressman 79 (8th ed. 2002))). Our resources are not well spent superintending each word a lower court utters en route to a final judgment in the petitioning party’s favor. See California v. Rooney, 483 U. S. 307, 311 (1987) (per curiam) (“[Tjhat the Court of Appeal reached its decision through analysis different than this Court might have used does not make it appropriate ... for the prevailing party to request us to review it”). We therefore have adhered with some rigor to the principle that “[tjhis Court reviews judgments, not statements in opinions.” Ibid, (internal quotation marks omitted). On the few occasions when we have departed from that principle, we have pointed to a “policy reaso[n] ... of sufficient importance to allow an appeal” by the winner below. Deposit Guaranty, 445 U. S., at 336, n. 7.",https://api.case.law/v1/cases/5939592/?full_case=true&format=html,vacated and remanded,no determinable alteration of precedent
5d0955c21ed0f7d32187980e,5939592,7,10628,Camreta v. Greene ex rel. S. G.,No. 09-1454,2011-05-26,563 U.S. 692,541 U.S. 1019,dissent,KENNEDY,SCALIA,"The Court points to policy concerns as the basis for its willingness to hear appeals by prevailing parties. Ante, at 703-706. But those concerns are unwarranted. In only one dissenting opinion has it been suggested that certiorari should be granted to reach a merits determination “locked inside” a favorable qualified immunity ruling. Bunting v. Mellen, 541 U. S. 1019, 1024 (2004) (Scalia, J., dissenting from denial of certiorari). That dissenting opinion was issued in response to the rule that constitutional issues should be decided in every ease involving qualified immunity. Id., at 1025. Yet that mandated rule of decision has now been disapproved, so the dissent’s argument is no longer applicable. See Pearson v. Callahan, 555 U. S. 223 (2009). Indeed, the Court today suggests that it still would not allow review of the merits even in the case that provoked the dissent. Unlike petitioner Camreta, the petitioner in Bunting had left the Government’s employ before filing a petition for certiorari and so lacked standing to obtain review in this Court. Compare 541 U. S., at 1025, n., with id., at 1021 (Stevens, J., respecting denial of certiorari), and ante, at 710-711, and n. 9.",https://api.case.law/v1/cases/5939592/?full_case=true&format=html,vacated and remanded,no determinable alteration of precedent
5d0955c21ed0f7d32187980f,5939592,7,10672,Camreta v. Greene ex rel. S. G.,No. 09-1454,2011-05-26,563 U.S. 692,541 U.S. 1019,dissent,KENNEDY,SCALIA,"The Court points to policy concerns as the basis for its willingness to hear appeals by prevailing parties. Ante, at 703-706. But those concerns are unwarranted. In only one dissenting opinion has it been suggested that certiorari should be granted to reach a merits determination “locked inside” a favorable qualified immunity ruling. Bunting v. Mellen, 541 U. S. 1019, 1024 (2004) (Scalia, J., dissenting from denial of certiorari). That dissenting opinion was issued in response to the rule that constitutional issues should be decided in every ease involving qualified immunity. Id., at 1025. Yet that mandated rule of decision has now been disapproved, so the dissent’s argument is no longer applicable. See Pearson v. Callahan, 555 U. S. 223 (2009). Indeed, the Court today suggests that it still would not allow review of the merits even in the case that provoked the dissent. Unlike petitioner Camreta, the petitioner in Bunting had left the Government’s employ before filing a petition for certiorari and so lacked standing to obtain review in this Court. Compare 541 U. S., at 1025, n., with id., at 1021 (Stevens, J., respecting denial of certiorari), and ante, at 710-711, and n. 9.",https://api.case.law/v1/cases/5939592/?full_case=true&format=html,vacated and remanded,no determinable alteration of precedent
5d0955c21ed0f7d321879810,5939592,7,10897,Camreta v. Greene ex rel. S. G.,No. 09-1454,2011-05-26,563 U.S. 692,541 U.S. 1019,dissent,KENNEDY,SCALIA,"The Court points to policy concerns as the basis for its willingness to hear appeals by prevailing parties. Ante, at 703-706. But those concerns are unwarranted. In only one dissenting opinion has it been suggested that certiorari should be granted to reach a merits determination “locked inside” a favorable qualified immunity ruling. Bunting v. Mellen, 541 U. S. 1019, 1024 (2004) (Scalia, J., dissenting from denial of certiorari). That dissenting opinion was issued in response to the rule that constitutional issues should be decided in every ease involving qualified immunity. Id., at 1025. Yet that mandated rule of decision has now been disapproved, so the dissent’s argument is no longer applicable. See Pearson v. Callahan, 555 U. S. 223 (2009). Indeed, the Court today suggests that it still would not allow review of the merits even in the case that provoked the dissent. Unlike petitioner Camreta, the petitioner in Bunting had left the Government’s employ before filing a petition for certiorari and so lacked standing to obtain review in this Court. Compare 541 U. S., at 1025, n., with id., at 1021 (Stevens, J., respecting denial of certiorari), and ante, at 710-711, and n. 9.",https://api.case.law/v1/cases/5939592/?full_case=true&format=html,vacated and remanded,no determinable alteration of precedent
5d0955c21ed0f7d321879811,5939592,7,11107,Camreta v. Greene ex rel. S. G.,No. 09-1454,2011-05-26,563 U.S. 692,555 U.S. 223,dissent,KENNEDY,SCALIA,"The Court points to policy concerns as the basis for its willingness to hear appeals by prevailing parties. Ante, at 703-706. But those concerns are unwarranted. In only one dissenting opinion has it been suggested that certiorari should be granted to reach a merits determination “locked inside” a favorable qualified immunity ruling. Bunting v. Mellen, 541 U. S. 1019, 1024 (2004) (Scalia, J., dissenting from denial of certiorari). That dissenting opinion was issued in response to the rule that constitutional issues should be decided in every ease involving qualified immunity. Id., at 1025. Yet that mandated rule of decision has now been disapproved, so the dissent’s argument is no longer applicable. See Pearson v. Callahan, 555 U. S. 223 (2009). Indeed, the Court today suggests that it still would not allow review of the merits even in the case that provoked the dissent. Unlike petitioner Camreta, the petitioner in Bunting had left the Government’s employ before filing a petition for certiorari and so lacked standing to obtain review in this Court. Compare 541 U. S., at 1025, n., with id., at 1021 (Stevens, J., respecting denial of certiorari), and ante, at 710-711, and n. 9.",https://api.case.law/v1/cases/5939592/?full_case=true&format=html,vacated and remanded,no determinable alteration of precedent
5d0955c31ed0f7d321879812,5947683,1,28701,Gonzales v. Oregon,No. 04-623,2006-01-17,546 U.S. 243,527 U.S. 471,majority,KENNEDY,BREYER,"Sutton v. United Air Lines, Inc., 527 U. S. 471 (1999), is instructive. The statute at issue was the Americans with Disabilities Act of 1990 (ADA), which, like the CSA, divides interpretive authority among various executive actors. The Court relied on “the terms and structure of the ADA” to decide that neither the Equal Employment Opportunity Commission (EEOC), nor any other agency, had authority to define “disability” in the ADA. Id., at 479. Specifically, the delegating provision stated that the EEOC “shall issue regulations ... to carry out this subchapter,” 42 U. S. C. § 12116, and the section of the statute defining “disability” was in a different subchapter. The Court did not accept the idea that because “the employment subchapter, i. e., ‘this subchapter,’ includes other provisions that use the defined terms,... [t]he EEOC might elaborate, through regulations, on the meaning of ‘disability’... if elaboration is needed in order to ‘carry out’ the substantive provisions of ‘this sub-chapter.’” 527 U. S., at 514 (Breyer, J., dissenting). See also Adams Fruit Co. v. Barrett, 494 U. S. 638, 649-650 (1990) (holding that a delegation of authority to promulgate motor vehicle safety “standards” did not include the authority to decide the pre-emptive scope of the federal statute because “[n]o such delegation regarding [the statute’s] enforcement provisions is evident in the statute”).",https://api.case.law/v1/cases/5947683/?full_case=true&format=html,affirmed (includes modified),no determinable alteration of precedent
5d0955c31ed0f7d321879813,5947683,4,43619,Gonzales v. Oregon,No. 04-623,2006-01-17,546 U.S. 243,488 U.S. 361,dissent,SCALIA,SCALIA,"In concluding to the contrary, the Court merely presents the conclusory assertion that “it is doubtful the Attorney General could cite the ‘public interest’ or ‘public health’ to deregister a physician simply because he deemed a controversial practice permitted by state law to have an illegitimate medical purpose.” Ante, at 264. But why on earth not? — especially when he has interpreted the relevant statutory factors in advance to give fair warning that such a practice is “inconsistent with the public interest.” The Attorney General’s discretion to determine the public interest in this area is admittedly broad — but certainly no broader than other congressionally conferred executive powers that we have upheld in the past. See, e. g., National Broadcasting Co. v. United States, 319 U. S. 190, 216-217 (1943) (“public interest”); New York Central Securities Corp. v. United States, 287 U. S. 12, 24-25 (1932) (same); see also Mistretta v. United States, 488 U. S. 361, 415-416 (1989) (Scalia, J., dissenting).",https://api.case.law/v1/cases/5947683/?full_case=true&format=html,affirmed (includes modified),no determinable alteration of precedent
